,Seed,Distance Type,K,Accuracy
0,0,1,9,0.6521739130434783
1,0,1,11,0.6521739130434783
2,0,1,13,0.7391304347826086
3,0,1,15,0.782608695652174
4,0,1,17,0.782608695652174
5,0,1,19,0.782608695652174
6,0,1,21,0.782608695652174
7,0,1,23,0.782608695652174
8,0,1,25,0.7391304347826086
9,0,1,27,0.7391304347826086
10,0,1,29,0.782608695652174
11,0,1,31,0.7391304347826086
12,0,1,33,0.6521739130434783
13,0,1,35,0.7391304347826086
14,0,2,9,0.6086956521739131
15,0,2,11,0.6521739130434783
16,0,2,13,0.5652173913043478
17,0,2,15,0.6521739130434783
18,0,2,17,0.6521739130434783
19,0,2,19,0.6521739130434783
20,0,2,21,0.6521739130434783
21,0,2,23,0.5217391304347826
22,0,2,25,0.6956521739130435
23,0,2,27,0.7391304347826086
24,0,2,29,0.6956521739130435
25,0,2,31,0.6956521739130435
26,0,2,33,0.6956521739130435
27,0,2,35,0.6521739130434783
28,1,1,9,0.2608695652173913
29,1,1,11,0.391304347826087
30,1,1,13,0.2608695652173913
31,1,1,15,0.34782608695652173
32,1,1,17,0.43478260869565216
33,1,1,19,0.391304347826087
34,1,1,21,0.391304347826087
35,1,1,23,0.391304347826087
36,1,1,25,0.34782608695652173
37,1,1,27,0.391304347826087
38,1,1,29,0.391304347826087
39,1,1,31,0.43478260869565216
40,1,1,33,0.43478260869565216
41,1,1,35,0.391304347826087
42,1,2,9,0.5217391304347826
43,1,2,11,0.43478260869565216
44,1,2,13,0.391304347826087
45,1,2,15,0.4782608695652174
46,1,2,17,0.5652173913043478
47,1,2,19,0.4782608695652174
48,1,2,21,0.4782608695652174
49,1,2,23,0.5217391304347826
50,1,2,25,0.6086956521739131
51,1,2,27,0.6521739130434783
52,1,2,29,0.6521739130434783
53,1,2,31,0.6521739130434783
54,1,2,33,0.6521739130434783
55,1,2,35,0.6086956521739131
56,2,1,9,0.5217391304347826
57,2,1,11,0.43478260869565216
58,2,1,13,0.43478260869565216
59,2,1,15,0.5652173913043478
60,2,1,17,0.43478260869565216
61,2,1,19,0.43478260869565216
62,2,1,21,0.5217391304347826
63,2,1,23,0.6086956521739131
64,2,1,25,0.5217391304347826
65,2,1,27,0.6086956521739131
66,2,1,29,0.6086956521739131
67,2,1,31,0.6521739130434783
68,2,1,33,0.6521739130434783
69,2,1,35,0.5652173913043478
70,2,2,9,0.5652173913043478
71,2,2,11,0.5652173913043478
72,2,2,13,0.5652173913043478
73,2,2,15,0.43478260869565216
74,2,2,17,0.5217391304347826
75,2,2,19,0.5652173913043478
76,2,2,21,0.5217391304347826
77,2,2,23,0.5217391304347826
78,2,2,25,0.6521739130434783
79,2,2,27,0.6521739130434783
80,2,2,29,0.6956521739130435
81,2,2,31,0.6956521739130435
82,2,2,33,0.7391304347826086
83,2,2,35,0.6086956521739131
84,3,1,9,0.5652173913043478
85,3,1,11,0.4782608695652174
86,3,1,13,0.4782608695652174
87,3,1,15,0.4782608695652174
88,3,1,17,0.4782608695652174
89,3,1,19,0.4782608695652174
90,3,1,21,0.5652173913043478
91,3,1,23,0.5217391304347826
92,3,1,25,0.4782608695652174
93,3,1,27,0.4782608695652174
94,3,1,29,0.4782608695652174
95,3,1,31,0.4782608695652174
96,3,1,33,0.5217391304347826
97,3,1,35,0.6521739130434783
98,3,2,9,0.6086956521739131
99,3,2,11,0.6956521739130435
100,3,2,13,0.6521739130434783
101,3,2,15,0.6956521739130435
102,3,2,17,0.6956521739130435
103,3,2,19,0.6956521739130435
104,3,2,21,0.6086956521739131
105,3,2,23,0.6086956521739131
106,3,2,25,0.6086956521739131
107,3,2,27,0.6521739130434783
108,3,2,29,0.6521739130434783
109,3,2,31,0.6086956521739131
110,3,2,33,0.5652173913043478
111,3,2,35,0.6521739130434783
112,4,1,9,0.34782608695652173
113,4,1,11,0.30434782608695654
114,4,1,13,0.391304347826087
115,4,1,15,0.391304347826087
116,4,1,17,0.34782608695652173
117,4,1,19,0.391304347826087
118,4,1,21,0.34782608695652173
119,4,1,23,0.34782608695652173
120,4,1,25,0.391304347826087
121,4,1,27,0.34782608695652173
122,4,1,29,0.34782608695652173
123,4,1,31,0.34782608695652173
124,4,1,33,0.34782608695652173
125,4,1,35,0.34782608695652173
126,4,2,9,0.391304347826087
127,4,2,11,0.391304347826087
128,4,2,13,0.43478260869565216
129,4,2,15,0.34782608695652173
130,4,2,17,0.391304347826087
131,4,2,19,0.30434782608695654
132,4,2,21,0.34782608695652173
133,4,2,23,0.34782608695652173
134,4,2,25,0.391304347826087
135,4,2,27,0.34782608695652173
136,4,2,29,0.30434782608695654
137,4,2,31,0.34782608695652173
138,4,2,33,0.34782608695652173
139,4,2,35,0.34782608695652173
140,5,1,9,0.6521739130434783
141,5,1,11,0.6521739130434783
142,5,1,13,0.6086956521739131
143,5,1,15,0.6086956521739131
144,5,1,17,0.6086956521739131
145,5,1,19,0.6086956521739131
146,5,1,21,0.5217391304347826
147,5,1,23,0.5652173913043478
148,5,1,25,0.5652173913043478
149,5,1,27,0.5652173913043478
150,5,1,29,0.5652173913043478
151,5,1,31,0.6086956521739131
152,5,1,33,0.6086956521739131
153,5,1,35,0.5652173913043478
154,5,2,9,0.6086956521739131
155,5,2,11,0.5217391304347826
156,5,2,13,0.4782608695652174
157,5,2,15,0.6086956521739131
158,5,2,17,0.5652173913043478
159,5,2,19,0.5217391304347826
160,5,2,21,0.5217391304347826
161,5,2,23,0.6086956521739131
162,5,2,25,0.6086956521739131
163,5,2,27,0.5652173913043478
164,5,2,29,0.5652173913043478
165,5,2,31,0.5217391304347826
166,5,2,33,0.5217391304347826
167,5,2,35,0.5652173913043478
168,6,1,9,0.6956521739130435
169,6,1,11,0.6956521739130435
170,6,1,13,0.6956521739130435
171,6,1,15,0.6956521739130435
172,6,1,17,0.7391304347826086
173,6,1,19,0.6956521739130435
174,6,1,21,0.5652173913043478
175,6,1,23,0.6086956521739131
176,6,1,25,0.6521739130434783
177,6,1,27,0.6956521739130435
178,6,1,29,0.6521739130434783
179,6,1,31,0.6521739130434783
180,6,1,33,0.6086956521739131
181,6,1,35,0.5652173913043478
182,6,2,9,0.6956521739130435
183,6,2,11,0.6956521739130435
184,6,2,13,0.5652173913043478
185,6,2,15,0.5652173913043478
186,6,2,17,0.6521739130434783
187,6,2,19,0.6521739130434783
188,6,2,21,0.5217391304347826
189,6,2,23,0.5217391304347826
190,6,2,25,0.6086956521739131
191,6,2,27,0.6086956521739131
192,6,2,29,0.6086956521739131
193,6,2,31,0.5652173913043478
194,6,2,33,0.6086956521739131
195,6,2,35,0.6521739130434783
196,7,1,9,0.782608695652174
197,7,1,11,0.6521739130434783
198,7,1,13,0.6956521739130435
199,7,1,15,0.6521739130434783
200,7,1,17,0.6086956521739131
201,7,1,19,0.6086956521739131
202,7,1,21,0.6086956521739131
203,7,1,23,0.6086956521739131
204,7,1,25,0.6521739130434783
205,7,1,27,0.6086956521739131
206,7,1,29,0.6086956521739131
207,7,1,31,0.5652173913043478
208,7,1,33,0.6086956521739131
209,7,1,35,0.5652173913043478
210,7,2,9,0.6086956521739131
211,7,2,11,0.6086956521739131
212,7,2,13,0.7391304347826086
213,7,2,15,0.6956521739130435
214,7,2,17,0.6956521739130435
215,7,2,19,0.6521739130434783
216,7,2,21,0.6956521739130435
217,7,2,23,0.6956521739130435
218,7,2,25,0.6956521739130435
219,7,2,27,0.7391304347826086
220,7,2,29,0.782608695652174
221,7,2,31,0.782608695652174
222,7,2,33,0.7391304347826086
223,7,2,35,0.7391304347826086
224,8,1,9,0.4782608695652174
225,8,1,11,0.43478260869565216
226,8,1,13,0.391304347826087
227,8,1,15,0.391304347826087
228,8,1,17,0.4782608695652174
229,8,1,19,0.4782608695652174
230,8,1,21,0.43478260869565216
231,8,1,23,0.43478260869565216
232,8,1,25,0.5652173913043478
233,8,1,27,0.5217391304347826
234,8,1,29,0.5652173913043478
235,8,1,31,0.5217391304347826
236,8,1,33,0.6521739130434783
237,8,1,35,0.6086956521739131
238,8,2,9,0.4782608695652174
239,8,2,11,0.6086956521739131
240,8,2,13,0.5217391304347826
241,8,2,15,0.5217391304347826
242,8,2,17,0.5217391304347826
243,8,2,19,0.4782608695652174
244,8,2,21,0.43478260869565216
245,8,2,23,0.4782608695652174
246,8,2,25,0.5217391304347826
247,8,2,27,0.5652173913043478
248,8,2,29,0.5217391304347826
249,8,2,31,0.5217391304347826
250,8,2,33,0.6086956521739131
251,8,2,35,0.5217391304347826
252,9,1,9,0.5217391304347826
253,9,1,11,0.5217391304347826
254,9,1,13,0.5217391304347826
255,9,1,15,0.5652173913043478
256,9,1,17,0.6086956521739131
257,9,1,19,0.6521739130434783
258,9,1,21,0.5652173913043478
259,9,1,23,0.6086956521739131
260,9,1,25,0.6956521739130435
261,9,1,27,0.6956521739130435
262,9,1,29,0.6521739130434783
263,9,1,31,0.6086956521739131
264,9,1,33,0.4782608695652174
265,9,1,35,0.5217391304347826
266,9,2,9,0.4782608695652174
267,9,2,11,0.4782608695652174
268,9,2,13,0.5217391304347826
269,9,2,15,0.5217391304347826
270,9,2,17,0.5652173913043478
271,9,2,19,0.5652173913043478
272,9,2,21,0.5652173913043478
273,9,2,23,0.5652173913043478
274,9,2,25,0.5217391304347826
275,9,2,27,0.6086956521739131
276,9,2,29,0.5652173913043478
277,9,2,31,0.5652173913043478
278,9,2,33,0.6086956521739131
279,9,2,35,0.6086956521739131
